,invoice,stockcode,description,quantity,invoicedate,price,customerid,country,segment
218,C490513,21734,SMALL MARAKESH LANTERN ON STICK,-1,2009-12-06 14:58:00,3.75,17610,United Kingdom,Needs Attention
219,C490513,20727,LUNCH BAG  BLACK SKULL.,-1,2009-12-06 14:58:00,1.65,17610,United Kingdom,Needs Attention
220,C490513,20973,12 PENCIL SMALL TUBE WOODLAND,-2,2009-12-06 14:58:00,0.65,17610,United Kingdom,Needs Attention
221,C490513,21733,RED HANGING HEART T-LIGHT HOLDER,-1,2009-12-06 14:58:00,2.95,17610,United Kingdom,Needs Attention
222,C490513,85232B,SET/3 RUSSIAN DOLL STACKING TINS,-1,2009-12-06 14:58:00,4.95,17610,United Kingdom,Needs Attention
223,C490513,15044D,RED PAPER PARASOL,-1,2009-12-06 14:58:00,2.95,17610,United Kingdom,Needs Attention
224,C490513,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-1,2009-12-06 14:58:00,8.5,17610,United Kingdom,Needs Attention
225,C490520,47589,CONGRATULATIONS BUNTING,-1,2009-12-06 15:21:00,5.45,13211,United Kingdom,Champions
226,C490532,21450,DISTRESSED CANDLE STICK WHITE,-10,2009-12-06 16:02:00,5.95,15691,United Kingdom,Needs Attention
227,C490544,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,-6,2009-12-07 09:46:00,4.95,16163,United Kingdom,Needs Attention
228,C490565,22335,HEART DECORATION PAINTED ZINC ,-48,2009-12-07 10:44:00,0.65,14113,United Kingdom,Champions
229,C490565,21527,RETRO SPOT TRADITIONAL TEAPOT ,-2,2009-12-07 10:44:00,7.95,14113,United Kingdom,Champions
230,C490565,22301,COFFEE MUG CAT + BIRD DESIGN,-1,2009-12-07 10:44:00,2.55,14113,United Kingdom,Champions
231,C490666,21361,LOVE LARGE WOOD LETTERS ,-1,2009-12-07 12:32:00,12.75,16404,United Kingdom,At Risk
232,C490700,90214G,"LETTER ""G"" BLING KEY RING",-6,2009-12-07 14:37:00,1.25,14695,United Kingdom,Needs Attention
233,C490700,90214P,"LETTER ""P"" BLING KEY RING",-6,2009-12-07 14:37:00,1.25,14695,United Kingdom,Needs Attention
234,C490700,90214E,"LETTER ""E"" BLING KEY RING",-6,2009-12-07 14:37:00,1.25,14695,United Kingdom,Needs Attention
235,C490700,90214J,"LETTER ""J"" BLING KEY RING",-6,2009-12-07 14:37:00,1.25,14695,United Kingdom,Needs Attention
236,C490700,90214S,"LETTER ""S"" BLING KEY RING",-6,2009-12-07 14:37:00,1.25,14695,United Kingdom,Needs Attention
237,C490700,90214C,"LETTER ""C"" BLING KEY RING",-6,2009-12-07 14:37:00,1.25,14695,United Kingdom,Needs Attention
238,C490700,90214A,"LETTER ""A"" BLING KEY RING",-6,2009-12-07 14:37:00,1.25,14695,United Kingdom,Needs Attention
239,C490700,90214L,"LETTER ""L"" BLING KEY RING",-6,2009-12-07 14:37:00,1.25,14695,United Kingdom,Needs Attention
240,C490700,90214I,"LETTER ""I"" BLING KEY RING",-6,2009-12-07 14:37:00,1.25,14695,United Kingdom,Needs Attention
241,C490701,22138,BAKING SET 9 PIECE RETROSPOT ,-1,2009-12-07 14:38:00,4.95,12677,France,At Risk
242,C490701,20723,STRAWBERRY CHARLOTTE BAG,-1,2009-12-07 14:38:00,0.85,12677,France,At Risk
243,C490702,47566,PARTY BUNTING,-1,2009-12-07 14:43:00,4.65,12424,Australia,Loyal Customers
244,C490702,47590B,PINK HAPPY BIRTHDAY BUNTING,-3,2009-12-07 14:43:00,5.45,12424,Australia,Loyal Customers
245,C490721,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2009-12-07 15:45:00,1.25,14156,EIRE,Champions
246,C490721,84782C,GREEN 3 TIER GLASS PLATE STAND,-1,2009-12-07 15:45:00,12.75,14156,EIRE,Champions
247,C490739,22003,VINTAGE BLUE VACUUM FLASK 0.5L ,-10,2009-12-07 17:50:00,6.75,16436,United Kingdom,At Risk
248,C490739,22295,HEART FILIGREE DOVE LARGE,-12,2009-12-07 17:50:00,1.65,16436,United Kingdom,At Risk
249,C490740,35400,WOODEN BOX ADVENT CALENDAR ,-1,2009-12-07 17:52:00,8.95,14209,United Kingdom,Champions
250,C490742,21527,RETRO SPOT TRADITIONAL TEAPOT ,-1,2009-12-07 17:58:00,7.95,13807,United Kingdom,At Risk
251,C490742,85063,CREAM SWEETHEART MAGAZINE RACK,-1,2009-12-07 17:58:00,16.95,13807,United Kingdom,At Risk
252,C490743,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2009-12-07 17:59:00,9.95,14763,United Kingdom,
253,C490744,21622,VINTAGE UNION JACK CUSHION COVER,-1,2009-12-07 18:00:00,4.95,16556,United Kingdom,Champions
254,C490744,21662,VINTAGE GLASS COFFEE CADDY,-1,2009-12-07 18:00:00,5.95,16556,United Kingdom,Champions
255,C490744,21663,VINTAGE GLASS SUGAR CADDY,-1,2009-12-07 18:00:00,5.95,16556,United Kingdom,Champions
256,C490744,21658,GLASS  BEURRE DISH,-1,2009-12-07 18:00:00,3.95,16556,United Kingdom,Champions
257,C490744,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,-1,2009-12-07 18:00:00,5.95,16556,United Kingdom,Champions
258,C490746,85065,CREAM SWEETHEART TRAYS,-1,2009-12-07 18:09:00,12.75,14013,United Kingdom,Needs Attention
259,C490746,85067,CREAM SWEETHEART WALL CABINET,-1,2009-12-07 18:09:00,18.95,14013,United Kingdom,Needs Attention
260,C490746,85063,CREAM SWEETHEART MAGAZINE RACK,-1,2009-12-07 18:09:00,16.95,14013,United Kingdom,Needs Attention
261,C490746,22138,BAKING SET 9 PIECE RETROSPOT ,-6,2009-12-07 18:09:00,4.95,14013,United Kingdom,Needs Attention
262,C490748,M,Manual,-1,2009-12-07 18:14:00,309.73,12748,United Kingdom,Champions
263,C490756,21125,SET 6 FOOTBALL CELEBRATION CANDLES,-1,2009-12-08 09:27:00,1.25,12424,Australia,Loyal Customers
264,C490756,21126,SET OF 6 GIRLS CELEBRATION CANDLES,-2,2009-12-08 09:27:00,1.25,12424,Australia,Loyal Customers
265,C490768,82484,WOOD BLACK BOARD ANT WHITE FINISH,-1,2009-12-08 11:10:00,6.45,14277,France,Champions
266,C490768,84472,PINK AND LILAC QUILTED THROW ,-1,2009-12-08 11:10:00,45.95,14277,France,Champions
267,C490773,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2009-12-08 11:19:00,9.95,16593,United Kingdom,Loyal Customers
268,C490773,22060,LARGE CAKE STAND HANGING HEARTS,-1,2009-12-08 11:19:00,9.95,16593,United Kingdom,Loyal Customers
269,C490798,POST,POSTAGE,-2,2009-12-08 11:51:00,18.0,14277,France,Champions
270,C490798,21092,SET/6 STRAWBERRY PAPER PLATES,-12,2009-12-08 11:51:00,0.85,14277,France,Champions
271,C490798,21099,SET/6 STRAWBERRY PAPER CUPS,-12,2009-12-08 11:51:00,0.65,14277,France,Champions
272,C490798,21094,SET/6 RED SPOTTY PAPER PLATES,-12,2009-12-08 11:51:00,0.85,14277,France,Champions
273,C490798,21080,SET/20 RED SPOTTY PAPER NAPKINS ,-12,2009-12-08 11:51:00,0.85,14277,France,Champions
274,C490798,21086,SET/6 RED SPOTTY PAPER CUPS,-12,2009-12-08 11:51:00,0.65,14277,France,Champions
275,C490798,21121,SET/10 RED SPOTTY PARTY CANDLES,-24,2009-12-08 11:51:00,1.25,14277,France,Champions
276,C490798,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,-12,2009-12-08 11:51:00,2.55,14277,France,Champions
277,C490798,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,-6,2009-12-08 11:51:00,2.55,14277,France,Champions
278,C490798,21212,PACK OF 72 RETRO SPOT CAKE CASES,-24,2009-12-08 11:51:00,0.55,14277,France,Champions
279,C490798,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,-6,2009-12-08 11:51:00,3.75,14277,France,Champions
280,C490798,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,-6,2009-12-08 11:51:00,3.75,14277,France,Champions
281,C490798,22333,RETRO SPORT PARTY BAG + STICKER SET,-16,2009-12-08 11:51:00,1.65,14277,France,Champions
282,C490798,20682,RED SPOTTY CHILDS UMBRELLA,-6,2009-12-08 11:51:00,3.25,14277,France,Champions
283,C490798,20681,PINK SPOTTY CHILDS UMBRELLA,-6,2009-12-08 11:51:00,3.25,14277,France,Champions
284,C490798,21889,WOODEN BOX OF DOMINOES,-12,2009-12-08 11:51:00,1.25,14277,France,Champions
285,C490798,22331,WOODLAND PARTY BAG + STICKER SET,-8,2009-12-08 11:51:00,1.65,14277,France,Champions
286,C490798,22138,BAKING SET 9 PIECE RETROSPOT ,-9,2009-12-08 11:51:00,4.95,14277,France,Champions
287,C490807,20661,BLUE SPOTTY PURSE ,-12,2009-12-08 12:25:00,2.95,13091,United Kingdom,Loyal Customers
288,C490807,21901,"KEY FOB , BACK DOOR ",-48,2009-12-08 12:25:00,0.65,13091,United Kingdom,Loyal Customers
289,C490807,22123,PING MICROWAVE APRON,-12,2009-12-08 12:25:00,5.95,13091,United Kingdom,Loyal Customers
290,C490807,22174,PHOTO CUBE,-24,2009-12-08 12:25:00,1.65,13091,United Kingdom,Loyal Customers
291,C490807,22095,LADS ONLY TISSUE BOX,-36,2009-12-08 12:25:00,1.06,13091,United Kingdom,Loyal Customers
292,C490807,22107,PIZZA PLATE IN BOX,-32,2009-12-08 12:25:00,3.39,13091,United Kingdom,Loyal Customers
293,C490807,21743,STAR PORTABLE TABLE LIGHT ,-24,2009-12-08 12:25:00,2.95,13091,United Kingdom,Loyal Customers
294,C490807,21098,CHRISTMAS TOILET ROLL,-36,2009-12-08 12:25:00,1.25,13091,United Kingdom,Loyal Customers
295,C490807,21490,SET OF THREE 50'S GIFT WRAPS ,-12,2009-12-08 12:25:00,1.95,13091,United Kingdom,Loyal Customers
296,C490807,51014L,"FEATHER PEN,LIGHT PINK",-60,2009-12-08 12:25:00,0.85,13091,United Kingdom,Loyal Customers
297,C490807,20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,-18,2009-12-08 12:25:00,2.95,13091,United Kingdom,Loyal Customers
298,C490807,85175,CACTI T-LIGHT CANDLES,-96,2009-12-08 12:25:00,0.42,13091,United Kingdom,Loyal Customers
299,C490807,84692,BOX OF 24 COCKTAIL PARASOLS,-50,2009-12-08 12:25:00,0.42,13091,United Kingdom,Loyal Customers
300,C490807,85217,ASSORTED ICE CREAM FRIDGE MAGNETS,-24,2009-12-08 12:25:00,0.65,13091,United Kingdom,Loyal Customers
301,C490807,21700,BIG DOUGHNUT FRIDGE MAGNETS,-24,2009-12-08 12:25:00,0.85,13091,United Kingdom,Loyal Customers
302,C490807,22064,PINK DOUGHNUT TRINKET POT ,-24,2009-12-08 12:25:00,1.65,13091,United Kingdom,Loyal Customers
303,C490807,20658,RED SPOTTY LUGGAGE TAG,-12,2009-12-08 12:25:00,1.25,13091,United Kingdom,Loyal Customers
304,C490807,20670,VIP HOLIDAY PURSE,-6,2009-12-08 12:25:00,2.95,13091,United Kingdom,Loyal Customers
305,C490807,20665,RED SPOTTY PURSE ,-12,2009-12-08 12:25:00,2.95,13091,United Kingdom,Loyal Customers
306,C490807,84510A,SET OF 4 ENGLISH ROSE COASTERS,-10,2009-12-08 12:25:00,1.25,13091,United Kingdom,Loyal Customers
307,C490807,21871,SAVE THE PLANET MUG,-12,2009-12-08 12:25:00,1.25,13091,United Kingdom,Loyal Customers
308,C490807,21870,I CAN ONLY PLEASE ONE PERSON MUG,-12,2009-12-08 12:25:00,1.25,13091,United Kingdom,Loyal Customers
309,C490807,84596E,SMALL LICORICE DES PINK BOWL,-16,2009-12-08 12:25:00,1.25,13091,United Kingdom,Loyal Customers
310,C490807,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,-16,2009-12-08 12:25:00,1.25,13091,United Kingdom,Loyal Customers
311,C490807,21866,UNION JACK FLAG LUGGAGE TAG,-12,2009-12-08 12:25:00,1.25,13091,United Kingdom,Loyal Customers
312,C490807,21634,ASSORTED MINI MADRAS NOTEBOOK,-24,2009-12-08 12:25:00,1.25,13091,United Kingdom,Loyal Customers
313,C490807,51014A,"FEATHER PEN,HOT PINK",-60,2009-12-08 12:25:00,0.85,13091,United Kingdom,Loyal Customers
314,C490807,16033,MINI HIGHLIGHTER PENS,-120,2009-12-08 12:25:00,0.12,13091,United Kingdom,Loyal Customers
315,C490807,10138,ASSORTED COLOUR JUMBO PEN,-96,2009-12-08 12:25:00,0.42,13091,United Kingdom,Loyal Customers
316,C490807,22030,SWALLOWS GREETING CARD,-48,2009-12-08 12:25:00,0.42,13091,United Kingdom,Loyal Customers
317,C490807,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,-96,2009-12-08 12:25:00,0.21,13091,United Kingdom,Loyal Customers
318,C490807,51014C,"FEATHER PEN,COAL BLACK",-60,2009-12-08 12:25:00,0.85,13091,United Kingdom,Loyal Customers
319,C490807,21703,BAG 125g SWIRLY MARBLES,-36,2009-12-08 12:25:00,0.42,13091,United Kingdom,Loyal Customers
320,C490807,35004B,SET OF 3 BLACK FLYING DUCKS,-12,2009-12-08 12:25:00,4.65,13091,United Kingdom,Loyal Customers
321,C490807,84030C,KNITTED RAINBOW HOT WATER BOTTLE,-4,2009-12-08 12:25:00,3.75,13091,United Kingdom,Loyal Customers
322,C490807,84029E,RED WOOLLY HOTTIE WHITE HEART.,-4,2009-12-08 12:25:00,3.75,13091,United Kingdom,Loyal Customers
323,C490807,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-4,2009-12-08 12:25:00,3.75,13091,United Kingdom,Loyal Customers
324,C490866,85065,CREAM SWEETHEART TRAYS,-1,2009-12-08 12:51:00,12.75,17213,United Kingdom,Champions
325,C490866,51012C,"FEATHER DUSTER, COAL BLACK",-1,2009-12-08 12:51:00,1.25,17213,United Kingdom,Champions
326,C490866,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2009-12-08 12:51:00,5.95,17213,United Kingdom,Champions
327,C490866,20829,GLITTER HANGING BUTTERFLY STRING,-1,2009-12-08 12:51:00,2.1,17213,United Kingdom,Champions
328,C490866,79323S, SILVER CHERRY LIGHTS,-1,2009-12-08 12:51:00,6.75,17213,United Kingdom,Champions
329,C490923,22138,BAKING SET 9 PIECE RETROSPOT ,-3,2009-12-08 13:25:00,4.95,16163,United Kingdom,Needs Attention
330,C490929,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,-4,2009-12-08 13:42:00,4.95,13915,United Kingdom,At Risk
331,C490929,22138,BAKING SET 9 PIECE RETROSPOT ,-4,2009-12-08 13:42:00,4.95,13915,United Kingdom,At Risk
332,C490931,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-1,2009-12-08 13:44:00,7.95,14925,United Kingdom,
333,C490934,20914,SET/5 RED SPOTTY LID GLASS BOWLS,-1,2009-12-08 13:49:00,2.55,14156,EIRE,Champions
334,C490935,48195,DOOR MAT GREEN PAISLEY ,-2,2009-12-08 13:54:00,6.75,15326,United Kingdom,Needs Attention
335,C490935,72127,COLUMBIAN CANDLE ROUND ,-1,2009-12-08 13:54:00,1.25,15326,United Kingdom,Needs Attention
336,C490935,85216,ASSORTED CAKES FRIDGE MAGNETS,-1,2009-12-08 13:54:00,0.65,15326,United Kingdom,Needs Attention
337,C490935,85042,ANTIQUE LILY FAIRY LIGHTS,-1,2009-12-08 13:54:00,4.95,15326,United Kingdom,Needs Attention
338,C490935,85150,LADIES & GENTLEMEN METAL SIGN,-6,2009-12-08 13:54:00,2.55,15326,United Kingdom,Needs Attention
339,C490935,21761,WOOD AND GLASS MEDICINE CABINET,-1,2009-12-08 13:54:00,29.95,15326,United Kingdom,Needs Attention
340,C490935,21463,MIRRORED DISCO BALL ,-1,2009-12-08 13:54:00,5.95,15326,United Kingdom,Needs Attention
341,C490935,84839,SWEETHEART KEY CABINET,-1,2009-12-08 13:54:00,6.75,15326,United Kingdom,Needs Attention
342,C490935,85162A,SILVER RETRODISC LAMPSHADE,-1,2009-12-08 13:54:00,9.95,15326,United Kingdom,Needs Attention
343,C490939,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,-6,2009-12-08 14:00:00,2.55,16736,United Kingdom,Needs Attention
344,C490942,21576,LETS GO SHOPPING COTTON TOTE BAG,-6,2009-12-08 14:04:00,2.25,14337,United Kingdom,
345,C490942,21580,RABBIT  DESIGN  COTTON TOTE BAG,-6,2009-12-08 14:04:00,2.25,14337,United Kingdom,
346,C490942,21581,SKULLS  DESIGN  COTTON TOTE BAG,-8,2009-12-08 14:04:00,2.25,14337,United Kingdom,
347,C490942,21679,SKULLS  STICKERS,-12,2009-12-08 14:04:00,0.85,14337,United Kingdom,
348,C490942,21791,VINTAGE HEADS AND TAILS CARD GAME ,-12,2009-12-08 14:04:00,1.25,14337,United Kingdom,
349,C490942,84270,ASSTD DESIGN BUBBLE GUM RING,-60,2009-12-08 14:04:00,0.21,14337,United Kingdom,
350,C490942,21700,BIG DOUGHNUT FRIDGE MAGNETS,-24,2009-12-08 14:04:00,0.85,14337,United Kingdom,
351,C490942,85217,ASSORTED ICE CREAM FRIDGE MAGNETS,-24,2009-12-08 14:04:00,0.65,14337,United Kingdom,
352,C490942,85216,ASSORTED CAKES FRIDGE MAGNETS,-24,2009-12-08 14:04:00,0.65,14337,United Kingdom,
353,C490942,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,-8,2009-12-08 14:04:00,2.95,14337,United Kingdom,
354,C490942,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,-6,2009-12-08 14:04:00,2.95,14337,United Kingdom,
355,C490942,22111,SCOTTIE DOG HOT WATER BOTTLE,-8,2009-12-08 14:04:00,4.95,14337,United Kingdom,
356,C490942,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-4,2009-12-08 14:04:00,3.75,14337,United Kingdom,
357,C490942,84030E,ENGLISH ROSE HOT WATER BOTTLE,-5,2009-12-08 14:04:00,4.25,14337,United Kingdom,
358,C490942,21578,WOODLAND DESIGN  COTTON TOTE BAG,-6,2009-12-08 14:04:00,2.25,14337,United Kingdom,
359,C490942,20694,FLORAL PINK MONSTER,-4,2009-12-08 14:04:00,3.75,14337,United Kingdom,
360,C490942,21888,BINGO SET,-4,2009-12-08 14:04:00,3.75,14337,United Kingdom,
361,C490942,21701,SET 6 MINI SUSHI SET FRIDGE MAGNETS,-12,2009-12-08 14:04:00,1.69,14337,United Kingdom,
362,C490942,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,-5,2009-12-08 14:04:00,4.65,14337,United Kingdom,
363,C490942,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,-5,2009-12-08 14:04:00,4.65,14337,United Kingdom,
364,C490942,21485,RED SPOT HEART HOT WATER BOTTLE,-6,2009-12-08 14:04:00,4.95,14337,United Kingdom,
365,C490942,21579,LOLITA  DESIGN  COTTON TOTE BAG,-6,2009-12-08 14:04:00,2.25,14337,United Kingdom,
366,C490942,21481,FAWN BLUE HOT WATER BOTTLE,-6,2009-12-08 14:04:00,2.95,14337,United Kingdom,
367,C490942,84029E,RED WOOLLY HOTTIE WHITE HEART.,-6,2009-12-08 14:04:00,3.75,14337,United Kingdom,
368,C490942,11001,ASSTD DESIGN RACING CAR PEN,-16,2009-12-08 14:04:00,1.69,14337,United Kingdom,
369,C490942,20695,FLORAL BLUE MONSTER,-3,2009-12-08 14:04:00,4.25,14337,United Kingdom,
370,C490942,21889,WOODEN BOX OF DOMINOES,-12,2009-12-08 14:04:00,1.25,14337,United Kingdom,
371,C490942,21832,CHOCOLATE CALCULATOR,-12,2009-12-08 14:04:00,1.65,14337,United Kingdom,
372,C490942,20935,ROUND CACTUS CANDLE,-6,2009-12-08 14:04:00,2.95,14337,United Kingdom,
373,C490942,20936,FORKED CACTUS CANDLE,-6,2009-12-08 14:04:00,2.95,14337,United Kingdom,
374,C490942,85175,CACTI T-LIGHT CANDLES,-32,2009-12-08 14:04:00,0.42,14337,United Kingdom,
375,C490942,85172,HYACINTH BULB T-LIGHT CANDLES,-16,2009-12-08 14:04:00,0.42,14337,United Kingdom,
376,C490942,21480,PINK STRIPE HOT WATER BOTTLE,-6,2009-12-08 14:04:00,2.95,14337,United Kingdom,
377,C490942,21482,MUSHROOM BLUE HOT WATER BOTTLE,-6,2009-12-08 14:04:00,2.95,14337,United Kingdom,
378,C490942,21479,WHITE SKULL HOT WATER BOTTLE ,-8,2009-12-08 14:04:00,3.75,14337,United Kingdom,
379,C490942,22125,UNION JACK HOT WATER BOTTLE ,-3,2009-12-08 14:04:00,5.95,14337,United Kingdom,
380,C490943,BANK CHARGES, Bank Charges,-1,2009-12-08 14:08:00,15.0,16703,United Kingdom,
381,C490946,21098,CHRISTMAS TOILET ROLL,-36,2009-12-08 14:28:00,1.25,13091,United Kingdom,Loyal Customers
382,C490946,21490,SET OF THREE 50'S GIFT WRAPS ,-12,2009-12-08 14:28:00,1.95,13091,United Kingdom,Loyal Customers
383,C490946,51014L,"FEATHER PEN,LIGHT PINK",-60,2009-12-08 14:28:00,0.85,13091,United Kingdom,Loyal Customers
384,C490946,20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,-18,2009-12-08 14:28:00,2.95,13091,United Kingdom,Loyal Customers
385,C490946,85175,CACTI T-LIGHT CANDLES,-96,2009-12-08 14:28:00,0.42,13091,United Kingdom,Loyal Customers
386,C490946,84692,BOX OF 24 COCKTAIL PARASOLS,-50,2009-12-08 14:28:00,0.42,13091,United Kingdom,Loyal Customers
387,C490946,85217,ASSORTED ICE CREAM FRIDGE MAGNETS,-24,2009-12-08 14:28:00,0.65,13091,United Kingdom,Loyal Customers
388,C490946,21700,BIG DOUGHNUT FRIDGE MAGNETS,-24,2009-12-08 14:28:00,0.85,13091,United Kingdom,Loyal Customers
389,C490946,22064,PINK DOUGHNUT TRINKET POT ,-24,2009-12-08 14:28:00,1.65,13091,United Kingdom,Loyal Customers
390,C490946,20658,RED SPOTTY LUGGAGE TAG,-12,2009-12-08 14:28:00,1.25,13091,United Kingdom,Loyal Customers
391,C490946,20661,BLUE SPOTTY PURSE ,-12,2009-12-08 14:28:00,2.95,13091,United Kingdom,Loyal Customers
392,C490946,20665,RED SPOTTY PURSE ,-12,2009-12-08 14:28:00,2.95,13091,United Kingdom,Loyal Customers
393,C490946,84510A,SET OF 4 ENGLISH ROSE COASTERS,-10,2009-12-08 14:28:00,1.25,13091,United Kingdom,Loyal Customers
394,C490946,21871,SAVE THE PLANET MUG,-12,2009-12-08 14:28:00,1.25,13091,United Kingdom,Loyal Customers
395,C490946,21870,I CAN ONLY PLEASE ONE PERSON MUG,-12,2009-12-08 14:28:00,1.25,13091,United Kingdom,Loyal Customers
396,C490946,84596E,SMALL LICORICE DES PINK BOWL,-16,2009-12-08 14:28:00,1.25,13091,United Kingdom,Loyal Customers
397,C490946,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,-16,2009-12-08 14:28:00,1.25,13091,United Kingdom,Loyal Customers
398,C490946,21866,UNION JACK FLAG LUGGAGE TAG,-12,2009-12-08 14:28:00,1.25,13091,United Kingdom,Loyal Customers
399,C490946,21634,ASSORTED MINI MADRAS NOTEBOOK,-24,2009-12-08 14:28:00,1.25,13091,United Kingdom,Loyal Customers
400,C490946,51014A,"FEATHER PEN,HOT PINK",-60,2009-12-08 14:28:00,0.85,13091,United Kingdom,Loyal Customers
401,C490946,16033,MINI HIGHLIGHTER PENS,-120,2009-12-08 14:28:00,0.12,13091,United Kingdom,Loyal Customers
402,C490946,10138,ASSORTED COLOUR JUMBO PEN,-96,2009-12-08 14:28:00,0.42,13091,United Kingdom,Loyal Customers
403,C490946,22030,SWALLOWS GREETING CARD,-48,2009-12-08 14:28:00,0.42,13091,United Kingdom,Loyal Customers
404,C490946,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,-96,2009-12-08 14:28:00,0.21,13091,United Kingdom,Loyal Customers
405,C490946,51014C,"FEATHER PEN,COAL BLACK",-60,2009-12-08 14:28:00,0.85,13091,United Kingdom,Loyal Customers
406,C490946,21703,BAG 125g SWIRLY MARBLES,-36,2009-12-08 14:28:00,0.42,13091,United Kingdom,Loyal Customers
407,C490946,35004B,SET OF 3 BLACK FLYING DUCKS,-12,2009-12-08 14:28:00,4.65,13091,United Kingdom,Loyal Customers
408,C490946,84030C,KNITTED RAINBOW HOT WATER BOTTLE,-4,2009-12-08 14:28:00,3.75,13091,United Kingdom,Loyal Customers
409,C490946,84029E,RED WOOLLY HOTTIE WHITE HEART.,-4,2009-12-08 14:28:00,3.75,13091,United Kingdom,Loyal Customers
410,C490946,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,-4,2009-12-08 14:28:00,3.75,13091,United Kingdom,Loyal Customers
411,C490946,20670,VIP HOLIDAY PURSE,-6,2009-12-08 14:28:00,2.95,13091,United Kingdom,Loyal Customers
412,C490946,21901,"KEY FOB , BACK DOOR ",-48,2009-12-08 14:28:00,0.65,13091,United Kingdom,Loyal Customers
413,C490946,22123,PING MICROWAVE APRON,-12,2009-12-08 14:28:00,5.95,13091,United Kingdom,Loyal Customers
414,C490946,22174,PHOTO CUBE,-24,2009-12-08 14:28:00,1.65,13091,United Kingdom,Loyal Customers
415,C490946,22095,LADS ONLY TISSUE BOX,-36,2009-12-08 14:28:00,1.06,13091,United Kingdom,Loyal Customers
416,C490946,22107,PIZZA PLATE IN BOX,-32,2009-12-08 14:28:00,3.39,13091,United Kingdom,Loyal Customers
417,C490946,21743,STAR PORTABLE TABLE LIGHT ,-24,2009-12-08 14:28:00,2.95,13091,United Kingdom,Loyal Customers
418,C490947,21100,CHARLIE AND LOLA CHARLOTTE BAG,-1,2009-12-08 14:29:00,1.65,16523,United Kingdom,Champions
419,C490949,47503F,ASS FLORAL PRINT TORCH,-1,2009-12-08 14:30:00,1.65,16353,United Kingdom,Champions
420,C490973,21875,KINGS CHOICE MUG,-1,2009-12-08 16:40:00,1.25,17069,United Kingdom,Champions
421,C490973,85232B,SET/3 RUSSIAN DOLL STACKING TINS,-1,2009-12-08 16:40:00,4.95,17069,United Kingdom,Champions
422,C490974,21032,SPACE CADET WHITE,-3,2009-12-08 16:41:00,1.25,16451,United Kingdom,Needs Attention
423,C490977,85006,SET 4 NURSERY DES ROUND BOXES,-6,2009-12-08 16:43:00,2.95,15317,United Kingdom,At Risk
424,C490979,85047,WHITE BEADED GARLAND STRING 20LIGHT,-3,2009-12-08 16:51:00,6.35,13468,United Kingdom,Champions
425,C490980,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,-1,2009-12-08 16:55:00,0.65,15194,United Kingdom,Champions
426,C490980,21890,S/6 WOODEN SKITTLES IN COTTON BAG,-4,2009-12-08 16:55:00,2.95,15194,United Kingdom,Champions
427,C490980,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-2,2009-12-08 16:55:00,6.95,15194,United Kingdom,Champions
